"x","y","z"
0.622389872534,-0.721116812544,-0.304337623757
0.836060663884,-0.538297075831,0.106013322081
0.975331223967,-0.143773529933,-0.167505748095
0.997504198267,-0.0698860827315,-0.0100652809494
0.76623925942,-0.469816788386,0.438348699866
0.958988770151,-0.283281623688,-0.00959481136778
0.929889859944,-0.359891448738,-0.0760459959324
0.949218055894,-0.311634828419,-0.043229805478
0.828664143059,0.558626465276,0.0353865836382
0.998885318997,-0.0174722616546,0.0438501945839
0.924920559769,0.377988946365,-0.040574801824
0.592667200884,-0.72843383116,0.343700076546
0.953416891679,0.195800341734,-0.229474305399
0.823074130317,0.557831659078,0.106643406423
0.981208388814,-0.0984081268349,-0.165969690888
0.938865536225,-0.228676881704,-0.257368196681
0.988977295121,-0.0694120369818,-0.130789444748
0.911216652485,0.258831877057,-0.320453228495
0.918673322286,-0.364932492847,0.151207151232
0.848359518044,-0.201560237866,-0.489550404612
0.876993897174,0.424628171522,0.224883570473
0.377907719483,-0.92194838536,-0.084834723355
0.983859686816,0.120749365552,-0.132059484241
0.942105300593,-0.332976574458,-0.0395500120995
0.806800128474,0.578152392838,-0.121710161242
0.98410702686,-0.172653780427,0.0415214617853
0.993545763556,0.104318997164,0.0445461844612
0.98904289351,-0.108443972742,0.100170153105
0.911124631521,0.3386176428,0.234925515472
0.903286029012,-0.425167329992,0.0575073151872
0.966211835164,-0.17507829658,0.189162046023
0.920477130074,0.368363036963,0.130501057508
0.972332837584,0.229991330262,-0.0409003784944
0.978662307422,0.196901938208,-0.0587342724639
0.715437909003,-0.691256172159,-0.101555417452
0.964363859082,0.244554328398,0.100972906064
0.997636277799,0.0410548692527,-0.0551031299403
0.906849462612,0.356742269187,-0.224408122704
0.962222685543,0.200323755353,-0.184385185054
0.833857251955,-0.550718999364,-0.0372916492131
0.77286223582,-0.634313888228,0.0181619284401
0.857643307489,-0.508603986863,-0.0759601320844
0.987188833277,-0.0686300730459,-0.144042079017
0.940581562198,0.330691034649,-0.0771347162797
0.981508810698,-0.0735927025774,-0.176704749933
0.722967102331,-0.649030246208,-0.236808590331
0.877354252446,0.449555841039,0.167776820518
0.706061649082,0.707862272501,0.0201977935802
0.934533845517,0.351683354111,0.0544546602716
0.972427547957,0.21021475226,0.100967429928
0.991341521908,-0.12027954961,0.052676530694
0.889734451861,0.429541635196,-0.154488151015
0.874226318872,0.0971982394876,0.475689862865
0.977897726124,0.0809011165787,0.192797942357
0.927888460769,0.223230898745,0.298648573104
0.893068282764,-0.449248756209,-0.0245885616751
0.970046794846,-0.234986922638,-0.0615659158772
0.905570020109,-0.119216351488,-0.407099987984
0.65948252689,0.443639544533,-0.606849858906
0.914151856839,-0.326555178031,0.240183468081
0.858335449452,-0.499394052123,0.117753288355
0.928610308349,0.327798836135,-0.173870118929
0.928285876368,0.191011433361,0.319061066352
0.569193171239,-0.59265303095,-0.569896059576
0.909691403596,-0.130811895353,-0.394144387576
0.731160848507,0.639370019031,-0.237928124389
0.90530965564,0.353568860295,-0.235379456271
0.905854984952,-0.172298983309,0.386962280575
0.980251610625,0.129505607809,-0.149449246949
0.897609290185,-0.324062243317,0.298799639608
0.909368205209,-0.299547839683,0.288653008119
0.632845175041,-0.774276775836,0.00156806541817
0.883363776559,0.466830507348,-0.0416859169572
0.757895096242,-0.641055479818,0.121007829858
0.9566713734,-0.276457330245,-0.0913850527781
0.988203520183,0.112331898081,-0.104092974647
0.978535182485,-0.201926902574,0.0411633654669
0.904738187357,-0.384598600514,0.183119438676
0.96422496299,0.248878291167,-0.0912678307665
0.990507729994,-0.046570534505,0.129327576868
0.863927272667,-0.502563571908,-0.0325503261549
0.984435435137,0.0890426666484,-0.151519891641
0.897671911098,-0.433138688981,0.0810926392061
0.969354259813,0.213519123237,0.121498571983
0.96220281856,-0.261759242999,0.0751520768817
0.883612784688,-0.170647700486,0.436013542284
0.9669021642,0.129573782815,0.219797269483
0.884255701436,0.0157909991303,0.466736005495
0.75681083407,0.306729568821,0.577195229576
0.971872224728,0.19177028171,0.136706027132
0.669688186288,0.555070644211,-0.493370360968
0.941446995308,0.296114480721,-0.161225833329
0.977753994327,0.183585602867,0.101456655757
0.939754308829,-0.341654334018,0.0115825335781
0.890411294091,0.379777779326,0.250871611957
0.907078587348,0.40654867783,0.109209014873
