"x","y","z"
0.942077243598,-0.327743692983,-0.0712357972147
-0.995571221812,0.0214839574029,0.0915225757595
0.794699975578,0.440993003069,0.417105646163
-0.885227089096,-0.00455954798616,0.46513676618
0.856018277138,-0.369956709111,0.361060580222
0.990733742636,-0.0248883794357,0.133518612078
-0.631885857899,-0.67478552566,0.381293531215
-0.967705397315,-0.0213849857135,-0.251175130923
0.773810225851,-0.468994132677,-0.42574903157
-0.643000372187,-0.198318270881,-0.739743458776
-0.560176039635,0.746230887615,0.359641859339
-0.909355990955,0.319034684135,0.26699916111
0.99569321162,0.0577105603336,-0.0725570090384
0.59204567961,0.781904451737,0.195211018158
-0.7194529013,-0.641620590288,0.265914536889
-0.990584626636,-0.100945970842,-0.0924770698287
0.943927559119,0.0906476186251,-0.31746460019
-0.929687126521,0.178266371844,0.322339801219
0.912346405468,0.304317032685,0.273888992197
0.948971151475,-0.189002736765,-0.252451419412
0.701574941463,-0.681800160665,-0.207222446731
-0.832742996698,0.22358706461,-0.506505603117
-0.990857240858,0.105760794715,-0.083765043673
-0.770907185339,0.403205156721,0.493079824355
-0.922174041611,-0.277233029735,0.26969776455
-0.894265144188,-0.166369441594,-0.415464873118
-0.999743762214,-0.00323297211611,-0.0224044148589
-0.945222315723,0.315894151249,-0.0822536264594
-0.893167255523,-0.158667908431,-0.42080488174
-0.923195491801,0.247205888915,-0.294277645099
-0.926059656183,0.25042902152,0.282309791489
0.975400727091,0.164794558584,-0.146410979955
0.850685407477,-0.524584190919,-0.0338491380071
0.764088366679,0.558023414401,-0.323695592936
-0.950970009569,0.23324078117,-0.203112724614
0.939598174916,-0.306226281944,0.152907599357
-0.966681801818,0.152362167216,0.205698964595
-0.99281403013,-0.0590985751199,0.104056042568
0.888145360494,-0.304322456198,0.34436268858
0.92507914005,-0.359237113338,0.123196108074
-0.984535253508,0.0469824297529,-0.168769031208
0.826043492447,-0.493459102939,0.272305457736
-0.914184845602,-0.298836388736,0.27379350036
-0.95784969603,0.0422204335722,-0.284150303193
-0.689776605156,0.161022049577,0.705889605059
0.936809469796,-0.0602760625926,-0.344608203006
-0.840327908768,0.389619224124,0.376889726497
-0.949690190608,0.25409624847,-0.183094615911
-0.921427002262,-0.106493327844,0.373672919312
0.997942803828,-0.063978367619,-0.00411445805059
0.987577652335,-0.0402248336204,-0.151895830651
0.508320238353,0.771609392901,0.382399633979
0.928427483709,-0.371216575061,-0.0148546926842
0.848383761546,0.261653514099,0.460198252609
-0.386235590329,0.856327195995,-0.342820364276
-0.959909210318,-0.212168700797,0.183190475595
0.98565986308,0.1337661477,0.102865212982
-0.93705047152,-0.262220195041,0.230601351115
0.96322197808,-0.13145037791,-0.234359166859
0.559844674103,0.64296044935,-0.522662225008
0.927500776974,0.353931614423,-0.120310934764
-0.992414827219,-0.121529432635,-0.01853126331
0.518182726071,0.44118166859,0.732697343862
-0.867854621331,-0.483909998356,0.112514308981
0.975208121625,-0.212807731828,0.0606793934694
0.992223384519,-0.103929774755,-0.0684934824075
-0.931301308371,-0.265131899937,-0.249765787612
-0.896416456275,0.204741307146,0.393088455779
0.756886020757,-0.647052089751,0.0919083496315
